2.640632, -0.027435, -0.134679, 5.170866
2.739774, -0.040664, -0.129998, 5.053475
2.838984, -0.053367, -0.123674, 4.933291
2.938286, -0.065340, -0.114726, 4.810105
3.037707, -0.076266, -0.102000, 4.683681
3.137280, -0.085708, -0.084269, 4.553750
3.237025, -0.093102, -0.060581, 4.420002
3.336931, -0.097818, -0.031569, 4.282080
3.436934, -0.099415, 0.001241, 4.139567
3.536932, -0.097570, 0.037200, 3.991971
3.636790, -0.091977, 0.076337, 3.838705
3.736336, -0.082319, 0.118589, 3.693030
3.835363, -0.068317, 0.164015, 3.556012
3.933620, -0.049668, 0.212963, 3.428883
4.030801, -0.026056, 0.265728, 3.310517
4.126544, 0.002839, 0.322436, 3.208627
4.220425, 0.037297, 0.382901, 3.126729
4.311978, 0.077529, 0.446407, 3.070873
4.400736, 0.123599, 0.511880, 3.041180
4.486252, 0.175441, 0.577978, 3.037479
4.568163, 0.232809, 0.643416, 3.056916
4.646183, 0.295368, 0.707388, 3.101349
4.720106, 0.362719, 0.769233, 3.167015
4.789813, 0.434428, 0.828097, 3.254245
4.855316, 0.509999, 0.883255, 3.364265
4.916707, 0.588948, 0.934417, 3.481143
4.974150, 0.670818, 0.981403, 3.594224
5.027864, 0.755183, 1.024313, 3.703856
5.078080, 0.841677, 1.064970, 3.808753
5.124764, 0.930126, 1.105369, 3.859020
5.167835, 1.020391, 1.145656, 3.882971
5.207249, 1.112311, 1.185486, 3.916653
5.243000, 1.205717, 1.224485, 3.975805
5.275132, 1.300430, 1.262203, 4.061796
5.303743, 1.396266, 1.298014, 4.159124
5.329015, 1.493036, 1.331443, 4.254226
5.351159, 1.590571, 1.361795, 4.347249
5.370514, 1.688698, 1.388865, 4.438324
5.387348, 1.787289, 1.413507, 4.527567
5.401846, 1.886252, 1.435929, 4.615085
5.414244, 1.985499, 1.455619, 4.700975
5.424834, 2.084957, 1.472406, 4.785324
5.433893, 2.184566, 1.486471, 4.868211
5.441682, 2.284282, 1.498246, 4.949711
5.448394, 2.384077, 1.508422, 5.029891
5.454151, 2.483932, 1.516985, 5.108813
5.459153, 2.583827, 1.523495, 5.186534
5.463610, 2.683748, 1.527804, 5.263108
5.467750, 2.783684, 1.529797, 5.338583
5.471809, 2.883622, 1.529520, 5.413006
5.476005, 2.983555, 1.527216, 5.486420
5.480524, 3.083473, 1.523349, 5.558864
5.485493, 3.183370, 1.518546, 5.630376
5.490972, 3.283241, 1.513575, 5.700991
5.496933, 3.383084, 1.509486, 5.770742
5.503229, 3.482906, 1.506847, 5.839660
5.509717, 3.582716, 1.505416, 5.907774
5.516298, 3.682521, 1.505049, 5.975112
5.522860, 3.782326, 1.505945, 6.000000
5.529262, 3.882142, 1.508552, 6.000000
5.535303, 3.981980, 1.512845, 6.000000
5.540848, 4.081847, 1.517995, 6.000000
5.545861, 4.181742, 1.523088, 6.000000
5.550388, 4.281660, 1.527465, 6.000000
5.554526, 4.381595, 1.530707, 6.000000
5.558406, 4.481540, 1.532449, 6.000000
5.562195, 4.581489, 1.532438, 6.000000
5.566077, 4.681435, 1.530735, 6.000000
5.570207, 4.781370, 1.527560, 6.000000
5.574723, 4.881289, 1.523256, 6.000000
5.579713, 4.981185, 1.517781, 6.000000
5.585324, 5.081048, 1.510112, 5.977008
5.591845, 5.180856, 1.500477, 5.875745
5.599378, 5.280592, 1.490872, 5.772706
5.607816, 5.380256, 1.482341, 5.667794
5.617050, 5.479849, 1.474807, 5.560903
5.626988, 5.579375, 1.468359, 5.451916
5.637506, 5.678841, 1.463615, 5.340706
5.648388, 5.778268, 1.460986, 5.227131
5.659428, 5.877678, 1.460104, 5.111032
5.670486, 5.977086, 1.460651, 4.992233
5.681417, 6.076507, 1.462837, 4.870538
5.692040, 6.175962, 1.467246, 4.745724
5.702095, 6.275476, 1.474855, 4.617537
5.711203, 6.375081, 1.487204, 4.485689
5.718797, 6.474811, 1.505430, 4.349848
5.724269, 6.574680, 1.529741, 4.209626
5.727006, 6.674659, 1.560245, 4.064573
5.726379, 6.774673, 1.596776, 3.914150
5.721811, 6.874581, 1.638361, 3.757714
5.712878, 6.974194, 1.683827, 3.645630
5.699257, 7.073272, 1.731620, 3.601489
5.680857, 7.171577, 1.779273, 3.594725
5.657869, 7.268911, 1.825210, 3.603920
5.630528, 7.365113, 1.870010, 3.602652
5.598923, 7.460000, 1.915320, 3.564935
5.562988, 7.553333, 1.962603, 3.485561
5.522565, 7.644810, 2.012792, 3.376135
5.477460, 7.734069, 2.066610, 3.250472
5.427446, 7.820671, 2.124956, 3.121965
5.372258, 7.904068, 2.188732, 3.013601
5.311637, 7.983598, 2.258262, 2.944153
5.245427, 8.058536, 2.331584, 2.919873
5.173838, 8.128353, 2.404500, 2.943569
5.097438, 8.192876, 2.473589, 3.017873
5.016909, 8.252171, 2.537434, 3.136987
4.932910, 8.306443, 2.595755, 3.262014
4.846024, 8.355966, 2.648444, 3.382427
4.756778, 8.401103, 2.695490, 3.498700
4.665618, 8.442246, 2.737217, 3.611234
4.572917, 8.479788, 2.774269, 3.720367
4.478960, 8.514070, 2.807291, 3.826390
